Contig_40155,gi|930728082|ref|XP_014187253.1|,56.1,41,18,0,202,324,736,776,0.001,44.7,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,36.67,60,35,1,145,324,621,677,0.021,40.8,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,42.86,49,28,0,178,324,233,281,0.028,40.4,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,51.22,41,20,0,202,324,208,248,0.11,38.5,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,51.28,39,19,0,202,318,113,151,0.11,38.5,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,43.59,39,22,0,202,318,670,708,0.11,38.5,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,42.5,40,23,0,202,321,373,412,0.24,37.7,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,36.96,46,29,0,187,324,566,611,0.74,36.2,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40155,gi|930728082|ref|XP_014187253.1|,44.74,38,21,0,208,321,177,214,3.2,34.3,PREDICTED: ankyrin-1-like isoform X12 [Haplochromis burtoni]
Contig_40234,gi|734595698|ref|XP_010732924.1|,85,80,7,2,328,89,1338,1412,1.00E-30,124,PREDICTED: gem-associated protein 5 [Larimichthys crocea]
Contig_40403,gi|148226240|ref|NP_001080593.1|,41.38,58,28,3,290,129,170,225,1.3,35,adenylosuccinate lyase [Xenopus laevis]
Contig_40525,gi|734641538|ref|XP_010749659.1|,46.38,69,5,1,67,273,840,876,7.00E-07,54.3,PREDICTED: cytosolic carboxypeptidase 2 [Larimichthys crocea]
Contig_40577,gi|657741119|ref|XP_008305632.1|,41.98,81,36,1,232,23,173,253,6.00E-11,65.9,PREDICTED: uncharacterized protein LOC103376870 [Cynoglossus semilaevis]
Contig_40760,gi|532109602|ref|XP_005339516.1|,31.75,63,33,2,192,4,120,172,6.9,33.1,PREDICTED: leucine-rich repeat-containing protein 48 [Ictidomys tridecemlineatus]
Contig_40800,gi|961953478|ref|XP_014916018.1|,81.25,16,3,0,296,249,231,246,4.8,33.1,PREDICTED: alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 isoform X2 [Poecilia latipinna]
Contig_40846,gi|47212654|emb|CAF89481.1|,51.72,29,8,1,140,54,373,395,6.7,32.7,unnamed protein product [Tetraodon nigroviridis]
Contig_40856,gi|884952097|ref|XP_012989295.1|,34.55,55,30,1,19,183,1792,1840,1.8,35,PREDICTED: protein sidekick-2 isoform X3 [Esox lucius]
Contig_40875,gi|929237440|ref|XP_013994558.1|,35.9,39,25,0,150,266,292,330,4.3,33.5,PREDICTED: zinc finger protein 622 isoform X2 [Salmo salar]
Contig_40885,gi|808874011|gb|KKF23209.1|,96.67,90,3,0,6,275,426,515,3.00E-52,185,Rho GTPase-activating protein 32 [Larimichthys crocea]
Contig_40908,gi|928042290|ref|XP_013869963.1|,53.62,69,32,0,260,54,18,86,2.00E-11,67,PREDICTED: protein Wnt-5b [Austrofundulus limnaeus]
Contig_41232,gi|657762703|ref|XP_008316157.1|,29.41,102,57,4,313,26,208,300,8.3,32.7,PREDICTED: solute carrier family 17 member 9-like [Cynoglossus semilaevis]
Contig_41296,gi|831246669|ref|XP_012668359.1|,46.15,39,21,0,85,201,686,724,0.23,37.4,PREDICTED: delta-like protein 3 [Otolemur garnettii]
Contig_41325,gi|808876109|gb|KKF24776.1|,54.29,35,11,1,212,108,8,37,0.016,40.4,Hypothetical protein EH28_19530 [Larimichthys crocea]
Contig_41386,gi|532046990|ref|XP_005366284.1|,30,80,43,3,249,13,258,325,1.8,34.3,PREDICTED: angiopoietin-2 [Microtus ochrogaster]
Contig_41456,gi|831513002|ref|XP_012714766.1|,41.18,51,28,1,175,321,917,967,9.5,32.7,PREDICTED: cytoplasmic dynein 2 heavy chain 1 [Fundulus heteroclitus]
Contig_41568,gi|808863609|gb|KKF14909.1|,87.78,90,11,0,2,271,3205,3294,1.00E-45,166,Protein kinase C-binding protein 1 [Larimichthys crocea]
Contig_41579,gi|678185946|gb|KFV53668.1|,29.58,71,37,2,249,76,9,79,9.1,33.1,"WD repeat-containing protein 66, partial [Gavia stellata]"
Contig_41704,gi|821112724|ref|XP_012380691.1|,36.36,55,32,2,58,222,98,149,3.5,33.9,PREDICTED: spermatogenesis-associated protein 32 [Dasypus novemcinctus]
Contig_41724,gi|585661348|ref|XP_006886549.1|,38.98,59,33,2,7,183,1589,1644,3.1,34.3,"PREDICTED: LOW QUALITY PROTEIN: microtubule-actin cross-linking factor 1-like, partial [Elephantulus edwardii]"
Contig_41732,gi|734615533|ref|XP_010735361.1|,74.75,99,20,2,17,298,190,288,1.00E-38,142,PREDICTED: V-type proton ATPase subunit S1-like isoform X1 [Larimichthys crocea]
Contig_41775,gi|641695116|ref|XP_008159911.1|,50,22,11,0,74,9,156,177,3.1,33.9,PREDICTED: rotatin [Eptesicus fuscus]
Contig_41810,gi|742195114|ref|XP_010891750.1|,100,24,0,0,175,104,163,186,4.00E-07,55.1,PREDICTED: connector enhancer of kinase suppressor of ras 2 isoform X7 [Esox lucius]
Contig_41910,gi|657753790|ref|XP_008312409.1|,29.09,55,36,1,36,200,372,423,4.3,33.9,PREDICTED: protein NLRC3 [Cynoglossus semilaevis]
Contig_41916,gi|723128756|ref|XP_010280650.1|,45,40,19,1,172,53,23,59,0.085,38.1,PREDICTED: p53 apoptosis effector related to PMP-22-like [Phaethon lepturus]
Contig_42054,gi|583974169|ref|XP_006782473.1|,75.68,74,18,0,85,306,22,95,1.00E-30,120,"PREDICTED: creatine kinase U-type, mitochondrial-like isoform X1 [Neolamprologus brichardi]"
Contig_42240,gi|676250198|gb|KFO14070.1|,42.42,33,18,1,359,261,506,537,3.8,34.7,"Rho guanine nucleotide exchange factor 17, partial [Balearica regulorum gibbericeps]"
Contig_42477,gi|742161831|ref|XP_010883312.1|,38.46,39,23,1,193,80,83,121,8.3,32,PREDICTED: maternal B9.15 protein [Esox lucius]
Contig_42534,gi|808861051|gb|KKF12954.1|,75.7,107,26,0,322,2,318,424,6.00E-49,171,Zinc finger protein 227 [Larimichthys crocea]
Contig_42534,gi|808861051|gb|KKF12954.1|,71.03,107,31,0,322,2,261,367,2.00E-46,164,Zinc finger protein 227 [Larimichthys crocea]
Contig_42534,gi|808861051|gb|KKF12954.1|,66.67,90,29,1,322,53,375,463,4.00E-32,125,Zinc finger protein 227 [Larimichthys crocea]
Contig_42534,gi|808861051|gb|KKF12954.1|,53.77,106,48,1,319,2,206,310,6.00E-31,121,Zinc finger protein 227 [Larimichthys crocea]
Contig_42534,gi|808861051|gb|KKF12954.1|,46.3,54,28,1,163,2,201,253,1.00E-06,53.5,Zinc finger protein 227 [Larimichthys crocea]
Contig_42705,gi|973206533|ref|XP_015222870.1|,29.41,51,36,0,266,114,486,536,5.6,33.1,PREDICTED: protein AATF isoform X1 [Lepisosteus oculatus]
Contig_42920,gi|852807139|ref|XP_012891866.1|,28.79,66,47,0,49,246,243,308,3.5,33.5,PREDICTED: testis-specific gene 13 protein [Dipodomys ordii]
Contig_42933,gi|808874935|gb|KKF23916.1|,99.12,114,1,0,3,344,419,532,8.00E-72,238,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,39.58,96,58,0,57,344,655,750,7.00E-14,75.5,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,26.54,162,66,2,12,338,559,720,9.00E-12,69.3,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,36.19,105,66,1,12,326,669,772,3.00E-11,67.8,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,34.23,111,72,1,6,338,477,586,5.00E-11,67,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,32.61,92,62,0,63,338,523,614,3.00E-10,65.1,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,26.77,127,70,2,12,326,535,660,2.00E-08,59.3,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,31.52,92,63,0,63,338,713,804,1.00E-07,57.4,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,33.01,103,61,3,51,341,318,418,3.00E-07,56.2,Zinc finger protein 226 [Larimichthys crocea]
Contig_42933,gi|808874935|gb|KKF23916.1|,35.14,74,48,0,60,281,740,813,1.00E-06,53.9,Zinc finger protein 226 [Larimichthys crocea]
Contig_42950,gi|938083998|gb|KPP78893.1|,38.98,59,33,1,157,333,564,619,9.3,33.1,"xylosyltransferase 1-like, partial [Scleropages formosus]"
Contig_43716,gi|734646644|ref|XP_010752469.1|,97.67,43,1,0,4,132,613,655,3.00E-23,93.6,PREDICTED: amyloid beta A4 precursor protein-binding family A member 2-like [Larimichthys crocea]
Contig_43716,gi|734646644|ref|XP_010752469.1|,100,18,0,0,225,278,655,672,3.00E-23,38.9,PREDICTED: amyloid beta A4 precursor protein-binding family A member 2-like [Larimichthys crocea]
Contig_43851,gi|808872799|gb|KKF22199.1|,57.14,28,11,1,4,84,161,188,0.68,35.4,Histone H3.2 [Larimichthys crocea]
Contig_43908,gi|808861955|gb|KKF13674.1|,90.79,76,7,0,62,289,228,303,1.00E-38,141,Alkylated DNA repair protein alkB [Larimichthys crocea]
Contig_44101,gi|1007744180|ref|XP_015812264.1|,75,24,6,0,74,3,1221,1244,0.011,41.6,PREDICTED: adhesion G protein-coupled receptor L2-like isoform X8 [Nothobranchius furzeri]
Contig_44120,gi|734611358|ref|XP_010733077.1|,76.56,64,5,1,123,284,146,209,1.00E-14,74.7,PREDICTED: src-like-adapter [Larimichthys crocea]
Contig_44164,gi|734621571|ref|XP_010738692.1|,93.33,45,3,0,298,164,27,71,4.00E-08,55.8,PREDICTED: probable global transcription activator SNF2L2 isoform X2 [Larimichthys crocea]
Contig_44212,gi|317418927|emb|CBN80965.1|,62.5,32,12,0,36,131,1096,1127,0.16,37.7,Neural cell adhesion molecule L1-like protein [Dicentrarchus labrax]
Contig_44288,gi|831328181|ref|XP_012697289.1|,70.27,37,11,0,204,314,77,113,5.00E-09,60.5,PREDICTED: cytochrome b561 [Clupea harengus]
Contig_44415,gi|395831115|ref|XP_003788654.1|,35.59,59,21,2,11,136,58,116,9.8,32.3,PREDICTED: nuclear factor erythroid 2-related factor 3 [Otolemur garnettii]
Contig_44490,gi|642011454|emb|CDQ96583.1|,41.03,78,37,1,242,36,56,133,2.00E-06,51.6,unnamed protein product [Oncorhynchus mykiss]
Contig_44525,gi|992174670|ref|XP_007230640.2|,32.56,43,22,1,234,106,1186,1221,2.6,34.3,PREDICTED: histone-lysine N-methyltransferase 2B-like isoform X4 [Astyanax mexicanus]
Contig_44732,gi|375300022|gb|AFA46374.1|,29.85,67,43,2,299,108,202,267,6.2,33.1,NADH dehydrogenase subunit 1 (mitochondrion) [Allenopithecus nigroviridis]
Contig_44858,gi|808863647|gb|KKF14947.1|,90.74,108,9,1,2,322,450,557,9.00E-58,199,Sorting nexin-19 [Larimichthys crocea]
Contig_44927,gi|734625274|ref|XP_010740727.1|,79.31,29,6,0,96,10,1,29,8.00E-06,50.1,"PREDICTED: torsin-1A-like, partial [Larimichthys crocea]"
Contig_45139,gi|808872519|gb|KKF21964.1|,94.44,54,3,0,108,269,289,342,2.00E-26,111,Importin-9 [Larimichthys crocea]
Contig_45335,gi|1020404570|ref|XP_016109626.1|,36.84,76,39,3,13,234,31,99,0.067,38.9,PREDICTED: protein cramped-like [Sinocyclocheilus grahami]
Contig_45339,gi|568908043|ref|XP_006529152.1|,43.59,39,22,0,46,162,1,39,6.7,32.7,PREDICTED: influenza virus NS1A-binding protein homolog isoform X2 [Mus musculus]
Contig_45511,gi|1002605694|ref|XP_015682128.1|,28.36,67,42,1,6,188,361,427,2.9,33.9,"PREDICTED: myosin heavy chain, striated muscle-like [Protobothrops mucrosquamatus]"
Contig_45744,gi|808868424|gb|KKF18747.1|,64.71,85,20,1,268,44,169,253,1.00E-24,102,hypothetical protein EH28_09225 [Larimichthys crocea]
Contig_45788,gi|808856869|gb|KKF09522.1|,80,20,4,0,194,135,6,25,0.082,38.1,Lysosome-associated membrane glycoprotein 1 [Larimichthys crocea]
Contig_45878,gi|586479341|ref|XP_006870200.1|,35.42,48,30,1,153,13,1958,2005,0.14,31.2,PREDICTED: protein FAM186A [Chrysochloris asiatica]
Contig_45878,gi|586479341|ref|XP_006870200.1|,33.33,42,27,1,355,233,1908,1949,0.14,27.3,PREDICTED: protein FAM186A [Chrysochloris asiatica]
Contig_45920,gi|556978610|ref|XP_005996344.1|,25.49,102,72,2,34,333,3101,3200,0.8,36.2,PREDICTED: msx2-interacting protein isoform X1 [Latimeria chalumnae]
Contig_46423,gi|734610886|ref|XP_010732820.1|,97.92,48,1,0,59,202,320,367,4.00E-09,60.8,PREDICTED: nucleoprotein TPR [Larimichthys crocea]
Contig_46578,gi|734604490|ref|XP_010729302.1|,100,20,0,0,2,61,20,39,1.00E-04,47,PREDICTED: DCN1-like protein 4 isoform X1 [Larimichthys crocea]
Contig_46578,gi|734604490|ref|XP_010729302.1|,52.94,34,10,1,187,288,40,67,8.2,32.3,PREDICTED: DCN1-like protein 4 isoform X1 [Larimichthys crocea]
Contig_46769,gi|8439416|emb|CAB94196.1|,39.39,33,20,0,293,195,3,35,8,31.2,TRE17 [Homo sapiens]
Contig_46831,gi|1002589668|ref|XP_015673505.1|,36.36,33,21,0,191,93,1036,1068,4.9,33.5,"PREDICTED: usherin, partial [Protobothrops mucrosquamatus]"
Contig_47085,gi|734643654|ref|XP_010750823.1|,50,34,17,0,337,236,584,617,0.25,36.2,PREDICTED: uncharacterized protein LOC104936481 [Larimichthys crocea]
Contig_47085,gi|734643654|ref|XP_010750823.1|,53.33,15,7,0,359,315,577,591,0.25,21.6,PREDICTED: uncharacterized protein LOC104936481 [Larimichthys crocea]
Contig_47389,gi|821024923|ref|XP_012352631.1|,30.36,56,37,1,53,220,30,83,1.5,35,PREDICTED: calpain-15 [Nomascus leucogenys]
Contig_47534,gi|941793232|ref|XP_005804758.2|,46.43,28,15,0,287,204,352,379,8.9,32.3,PREDICTED: solute carrier family 45 member 4-like [Xiphophorus maculatus]
Contig_47606,gi|734609741|ref|XP_010732190.1|,95.45,66,3,0,50,247,221,286,6.00E-17,81.3,PREDICTED: NADP-dependent oxidoreductase domain-containing protein 1 isoform X1 [Larimichthys crocea]
Contig_47650,gi|808857083|gb|KKF09710.1|,80.56,36,3,1,307,212,550,585,9.00E-08,57.4,Centrosomal protein [Larimichthys crocea]
Contig_47833,gi|583990762|ref|XP_006790574.1|,40.82,49,20,3,82,210,493,538,9.8,32.3,PREDICTED: excitatory amino acid transporter 5-like [Neolamprologus brichardi]
Contig_47903,gi|736234360|ref|XP_010783232.1|,90.91,44,4,0,173,42,182,225,4.00E-19,87.8,PREDICTED: unconventional myosin-VIIa-like [Notothenia coriiceps]
Contig_48161,gi|808871421|gb|KKF21126.1|,86.36,22,3,0,118,53,716,737,0.061,39.7,Protein-methionine sulfoxide oxidase mical1 [Larimichthys crocea]
Contig_48256,gi|736251072|ref|XP_010788053.1|,62.5,24,9,0,157,86,137,160,2.5,33.9,"PREDICTED: alpha-mannosidase 2-like, partial [Notothenia coriiceps]"
Contig_48441,gi|594031418|ref|XP_006040531.1|,82.61,23,4,0,240,308,130,152,3.00E-05,47,"PREDICTED: SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2-like, partial [Bubalus bubalis]"
Contig_48742,gi|734641212|ref|XP_010749477.1|,95.38,65,3,0,126,320,675,739,1.00E-34,135,PREDICTED: DNA-directed RNA polymerase I subunit RPA1 [Larimichthys crocea]
Contig_48749,gi|667245076|ref|XP_008579614.1|,38,50,31,0,18,167,634,683,1.7,34.7,PREDICTED: telomere length regulation protein TEL2 homolog [Galeopterus variegatus]
Contig_48824,gi|808870731|gb|KKF20535.1|,100,46,0,0,145,282,123,168,1.00E-23,101,Target of Myb protein 1 [Larimichthys crocea]
Contig_48834,gi|736181628|ref|XP_010768836.1|,94.29,35,2,0,185,289,67,101,1.00E-15,76.3,"PREDICTED: acetyl-coenzyme A synthetase, cytoplasmic-like [Notothenia coriiceps]"
Contig_48987,gi|1020581777|ref|XP_016120832.1|,100,22,0,0,251,316,145,166,4.00E-07,54.3,"PREDICTED: microtubule-associated serine/threonine-protein kinase 3-like, partial [Sinocyclocheilus grahami]"
Contig_49135,gi|808879367|gb|KKF27417.1|,97.73,44,1,0,174,305,92,135,1.00E-20,89.7,hypothetical protein EH28_13957 [Larimichthys crocea]
Contig_49244,gi|820987922|ref|XP_012372726.1|,36.36,44,24,1,265,134,346,385,2.1,34.3,PREDICTED: carboxypeptidase A5 isoform X2 [Octodon degus]
Contig_49316,gi|556950637|ref|XP_005987720.1|,40.48,42,21,1,84,197,97,138,0.62,35.4,PREDICTED: guanylyl cyclase-activating protein 2 [Latimeria chalumnae]
Contig_49444,gi|1011579357|gb|KYO29692.1|,39.39,33,20,0,255,157,587,619,3.2,33.5,hypothetical protein Y1Q_0006781 [Alligator mississippiensis]
Contig_49778,gi|884980929|ref|XP_012987301.1|,25.97,77,40,1,238,59,252,328,2.6,34.3,PREDICTED: G-protein coupled receptor 64 [Esox lucius]
Contig_49856,gi|677444289|gb|KFQ39238.1|,98.44,64,1,0,118,309,2,65,1.00E-38,134,"Glycine receptor subunit alpha-1, partial [Mesitornis unicolor]"
Contig_49881,gi|734614259|ref|XP_010734677.1|,93.81,97,6,0,293,3,16,112,4.00E-59,193,PREDICTED: olfactory receptor 2AT4-like [Larimichthys crocea]
Contig_50092,gi|734639215|ref|XP_010748383.1|,100,28,0,0,189,272,49,76,7.00E-13,70.9,PREDICTED: apoptosis-inducing factor 3-like [Larimichthys crocea]
Contig_50114,gi|671032510|ref|XP_008707061.1|,28.81,59,42,0,203,27,225,283,0.88,35.4,PREDICTED: LOW QUALITY PROTEIN: TERF1-interacting nuclear factor 2 [Ursus maritimus]
Contig_50145,gi|700402211|ref|XP_009942052.1|,38,50,26,2,77,223,220,265,1.1,34.7,PREDICTED: UPF0600 protein C5orf51 homolog [Opisthocomus hoazin]
Contig_50188,gi|507569908|ref|XP_004668567.1|,41.46,41,24,0,184,306,44,84,0.73,35.8,PREDICTED: protein FRG2-like-1 [Jaculus jaculus]
Contig_50342,gi|808869398|gb|KKF19440.1|,85.71,28,4,0,267,184,838,865,8.00E-06,47.4,Zinc finger MYM-type protein 1 [Larimichthys crocea]
Contig_50342,gi|808869398|gb|KKF19440.1|,50,22,11,0,173,108,868,889,8.00E-06,26.2,Zinc finger MYM-type protein 1 [Larimichthys crocea]
Contig_50480,gi|962024254|ref|XP_014882302.1|,31.03,58,36,1,183,22,165,222,9.6,32.3,"PREDICTED: laminin subunit alpha-3-like, partial [Poecilia latipinna]"
Contig_50499,gi|488537784|ref|XP_004460540.1|,53.85,26,12,0,314,237,244,269,10,32.7,PREDICTED: histone-lysine N-methyltransferase SMYD3 isoform X1 [Dasypus novemcinctus]
Contig_51080,gi|657754718|ref|XP_008312904.1|,41.67,36,21,0,143,250,422,457,7,32.7,PREDICTED: LOW QUALITY PROTEIN: transient receptor potential cation channel subfamily M member 5-like [Cynoglossus semilaevis]
Contig_51257,gi|808858602|gb|KKF10953.1|,79.17,24,5,0,248,319,28,51,2.00E-04,47.4,Ephrin type-B receptor 3 [Larimichthys crocea]
Contig_51370,gi|148681760|gb|EDL13707.1|,45.71,35,19,0,114,10,55,89,0.7,35.8,"mCG144645, partial [Mus musculus]"
Contig_51690,gi|966646877|gb|KTF81787.1|,38.6,57,33,1,311,141,533,587,0.072,38.9,"hypothetical protein cypCar_00028219, partial [Cyprinus carpio]"
Contig_51758,gi|808879958|gb|KKF27924.1|,78.57,126,2,1,2,379,32,132,3.00E-51,169,Coiled-coil domain-containing protein [Larimichthys crocea]
Contig_51792,gi|594659361|ref|XP_007177977.1|,37.7,61,31,2,198,25,129,185,5.4,32.7,"PREDICTED: leukocyte immunoglobulin-like receptor subfamily B member 3-like, partial [Balaenoptera acutorostrata scammoni]"
Contig_51819,gi|929270333|ref|XP_014011822.1|,36.36,44,28,0,221,90,12,55,3.2,33.9,PREDICTED: serine protease HTRA3-like isoform X1 [Salmo salar]
Contig_51824,gi|946644488|ref|XP_014428259.1|,37.5,40,25,0,159,278,441,480,2.8,34.3,PREDICTED: hypoxia-inducible factor 3-alpha [Pelodiscus sinensis]
Contig_52215,gi|674070303|ref|XP_008842253.1|,29.31,58,34,1,103,255,647,704,5.9,32.7,PREDICTED: protein ECT2 isoform X1 [Nannospalax galili]
Contig_52224,gi|551530632|ref|XP_005816772.1|,43.64,55,22,2,234,97,78,132,5.4,33.9,PREDICTED: left-right determination factor 2-like [Xiphophorus maculatus]
Contig_52477,gi|678112079|gb|KFU88559.1|,32.69,52,30,1,158,3,128,174,4.4,34.3,"Cytochrome b reductase 1, partial [Chaetura pelagica]"
Contig_52548,gi|923808350|ref|XP_013766076.1|,100,22,0,0,337,272,209,230,4.00E-06,52.4,PREDICTED: sex comb on midleg-like protein 2 [Pundamilia nyererei]
Contig_53163,gi|733902238|ref|XP_010714738.1|,100,66,0,0,98,295,102,167,1.00E-36,132,PREDICTED: cullin-3-B-like [Meleagris gallopavo]
Contig_53440,gi|923856474|ref|XP_013769829.1|,93.75,16,1,0,55,8,982,997,1.9,35,PREDICTED: collagen alpha-1(XXI) chain-like [Pundamilia nyererei]
Contig_54081,gi|734650026|ref|XP_010754325.1|,92.63,95,7,0,287,3,560,654,7.00E-53,187,PREDICTED: BCL-6 corepressor-like [Larimichthys crocea]
Contig_54092,gi|556768269|ref|XP_005979354.1|,50,30,15,0,283,194,400,429,4.8,33.5,PREDICTED: chondroitin sulfate synthase 3-like [Pantholops hodgsonii]
Contig_54161,gi|767273704|gb|AJT47586.1|,34.78,46,30,0,13,150,4,49,0.42,36.2,"BTB and CNC homology 1, partial [Uta stansburiana]"
Contig_54341,gi|734614671|ref|XP_010734902.1|,98.21,56,1,0,313,146,730,785,1.00E-29,120,PREDICTED: testis-expressed sequence 11 protein [Larimichthys crocea]
Contig_54390,gi|1020411942|ref|XP_016124677.1|,33.33,48,32,0,151,8,4,51,0.34,35,PREDICTED: peptide YY-A-like isoform X1 [Sinocyclocheilus grahami]
Contig_54529,gi|483525536|gb|EOB09122.1|,46.67,30,16,0,158,69,57,86,6.8,31.6,hypothetical protein Anapl_08041 [Anas platyrhynchos]
Contig_54685,gi|765122786|ref|XP_011474453.1|,30,70,38,2,76,267,331,395,0.94,35,PREDICTED: Bardet-Biedl syndrome 10 protein [Oryzias latipes]
Contig_54951,gi|731508690|ref|XP_010597852.1|,36.11,36,23,0,211,104,140,175,1.3,35,"PREDICTED: UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1 [Loxodonta africana]"
Contig_54995,gi|908549203|ref|XP_013121742.1|,48,75,37,1,277,59,155,229,6.00E-14,72,"PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC106096972, partial [Oreochromis niloticus]"
Contig_55331,gi|719774366|ref|XP_010220280.1|,33.33,69,45,1,27,233,690,757,3.1,33.9,PREDICTED: CLIP-associating protein 1 isoform X9 [Tinamus guttatus]
Contig_55707,gi|584019170|ref|XP_006804291.1|,100,22,0,0,210,275,29,50,2.00E-05,47,PREDICTED: gamma-enolase-like [Neolamprologus brichardi]
Contig_55722,gi|836711820|ref|XP_012790165.1|,45.71,35,19,0,228,124,239,273,1.4,35,PREDICTED: double-stranded RNA-specific editase B2 [Sorex araneus]
Contig_56045,gi|929070677|ref|XP_014042969.1|,45.45,44,24,0,313,182,219,262,0.008,41.6,"PREDICTED: serine/threonine-protein kinase pim-2-like, partial [Salmo salar]"
Contig_56266,gi|808860730|gb|KKF12680.1|,92,25,2,0,214,288,297,321,8.00E-08,56.6,Synaptic vesicle 2-related protein [Larimichthys crocea]
Contig_56727,gi|908441831|ref|XP_013120575.1|,61,100,36,1,64,363,1,97,9.00E-10,63.5,"PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like, partial [Oreochromis niloticus]"
Contig_56840,gi|642115577|emb|CDQ68068.1|,48,25,13,0,60,134,285,309,8.4,32.3,unnamed protein product [Oncorhynchus mykiss]
Contig_56923,gi|554882058|ref|XP_005950767.1|,30.36,56,39,0,232,65,1124,1179,9.8,32.3,PREDICTED: uncharacterized protein LOC102314156 [Haplochromis burtoni]
Contig_57197,gi|974072242|ref|XP_015233846.1|,93.33,15,1,0,47,3,166,180,6.3,33.1,PREDICTED: caM kinase-like vesicle-associated protein isoform X3 [Cyprinodon variegatus]
Contig_57225,gi|808874682|gb|KKF23729.1|,75,28,7,0,235,318,103,130,4.00E-04,45.8,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,75,28,7,0,235,318,115,142,7.00E-04,45.1,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,61.11,36,14,0,235,342,43,78,0.004,42.7,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,71.43,28,8,0,235,318,7,34,0.004,42.7,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,71.43,28,8,0,235,318,19,46,0.004,42.7,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,58.33,36,15,0,235,342,55,90,0.005,42.7,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,67.86,28,9,0,235,318,91,118,0.006,42.4,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,67.86,28,9,0,235,318,79,106,0.012,41.6,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,70.37,27,8,0,235,315,127,153,0.072,39.3,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,67.86,28,9,0,235,318,67,94,0.1,38.5,Centromere protein J [Larimichthys crocea]
Contig_57225,gi|808874682|gb|KKF23729.1|,68.18,22,7,0,253,318,1,22,4,33.9,Centromere protein J [Larimichthys crocea]
Contig_57321,gi|734605862|ref|XP_010730046.1|,91.35,104,9,0,4,315,97,200,1.00E-53,187,PREDICTED: toll-like receptor 13 [Larimichthys crocea]
Contig_57321,gi|734605862|ref|XP_010730046.1|,31,100,69,0,4,303,381,480,0.002,44.3,PREDICTED: toll-like receptor 13 [Larimichthys crocea]
Contig_57674,gi|808861893|gb|KKF13658.1|,97.73,44,1,0,224,355,1025,1068,3.00E-18,89,Dedicator of cytokinesis protein 3 [Larimichthys crocea]
Contig_57705,gi|37547445|gb|AAM98761.1|,42.86,35,20,0,224,120,14,48,5.7,32.3,unknown [Homo sapiens]
Contig_57751,gi|734641454|ref|XP_010749612.1|,80,50,7,1,286,146,202,251,8.00E-18,84.7,PREDICTED: synaptotagmin-6 [Larimichthys crocea]
Contig_57994,gi|808874101|gb|KKF23285.1|,96.77,31,1,0,208,300,445,475,1.00E-05,50.8,Transmembrane protein 63B [Larimichthys crocea]
